Time,medNND_px,meanNND_px,Treatment,Population,Sex,Day,Box,Diameter,medianNNDscaled_mm,meanNNDscaled_mm
135,42.7980504,54.7483188,0,2,1,13,2,466,8.265717888,10.57370964
165,36.0530039,54.5433883,0,2,1,13,2,466,6.963026504,10.53413079
195,25.0798724,40.0750831,0,2,1,13,2,466,4.84375218,7.739822916
225,39.2045916,51.0886509,0,2,1,13,2,466,7.57170224,9.866906826
255,43.1856458,51.6554997,0,2,1,13,2,466,8.340575369,9.976384062
285,50.009999,50.5149839,0,2,1,13,2,466,9.658583498,9.75611277
315,32.6088162,50.7556254,0,2,1,13,2,466,6.297840039,9.802588597
345,44.8600665,53.9159976,0,2,1,13,2,466,8.663961341,10.41296091
375,26.4377746,34.7770321,0,2,1,13,2,466,5.10600797,6.716594182
405,23.9526484,36.2666221,0,2,1,13,2,466,4.626047974,7.004283238
435,40.1436641,45.1095261,0,2,1,13,2,466,7.753068174,8.712140234
465,43.4055445,45.3675609,0,2,1,13,2,466,8.383045075,8.761975281
495,43.4626276,46.0841864,0,2,1,13,2,466,8.394069708,8.900379348
525,44.384682,44.9723772,0,2,1,13,2,466,8.572148884,8.685652249
555,35.7573246,39.2236217,0,2,1,13,2,466,6.90592106,7.575377582
585,43.8230747,47.2837405,0,2,1,13,2,466,8.463683955,9.132052886
615,35.4682957,45.9490576,0,2,1,13,2,466,6.850100028,8.874281511
645,22.4722051,34.2381831,0,2,1,13,2,466,4.340125448,6.612524633
675,37.9261263,46.396948,0,2,1,13,2,466,7.324788341,8.960783948
705,41.8031403,44.7411023,0,2,1,13,2,466,8.073567869,8.640985423
735,30.9125276,45.0162481,0,2,1,13,2,466,5.970230652,8.69412517
765,29.7880767,44.977352,0,2,1,13,2,466,5.753062024,8.686613047
795,26.041449,47.0297962,0,2,1,13,2,466,5.029464399,9.08300785
825,28.6981092,41.2199181,0,2,1,13,2,466,5.542553279,7.960928388
855,31.3209154,42.1371142,0,2,1,13,2,466,6.049103833,8.138069266
885,37.0769411,45.9213032,0,2,1,13,2,466,7.160782616,8.868921219
915,31.0489571,37.950356,0,2,1,13,2,466,5.996579697,7.329467897
945,40.3608721,51.5325497,0,2,1,13,2,466,7.795018217,9.952638354
975,36.7624426,35.8915647,0,2,1,13,2,466,7.100042562,6.93184726
1005,34.3335554,40.8986248,0,2,1,13,2,466,6.630944176,7.898876034
1035,39.2045916,44.8034019,0,2,1,13,2,466,7.57170224,8.653017534
1065,27.5748134,31.6121186,0,2,1,13,2,466,5.325607738,6.105344794
1095,40.5096377,44.8322363,0,2,1,13,2,466,7.82374977,8.65858641
1125,40.0720188,41.912876,0,2,1,13,2,466,7.739231099,8.094761459
1155,41.0365691,51.3292185,0,2,1,13,2,466,7.925517637,9.91336838
1185,42.3845128,53.5211845,0,2,1,13,2,466,8.185850112,10.33670945
1215,40.0369195,47.136299,0,2,1,13,2,466,7.732452264,9.10357706
1245,37.669158,54.5323668,0,2,1,13,2,466,7.27515927,10.53200217
1275,34.6629573,53.1212953,0,2,1,13,2,466,6.694562569,10.25947763
1305,41.5655412,49.7103277,0,2,1,13,2,466,8.027679631,9.600707067
1335,29.0489459,50.7119447,0,2,1,13,2,466,5.61031144,9.79415241
1365,42.8345865,50.4764828,0,2,1,13,2,466,8.272774217,9.748676936
1395,39.0947973,48.6325222,0,2,1,13,2,466,7.550497333,9.392547206
1425,33.2415403,37.5310314,0,2,1,13,2,466,6.420039972,7.248482459
1455,43.9693786,47.553581,0,2,1,13,2,466,8.491940073,9.184168004
1485,46.744025,51.9519514,0,2,1,13,2,466,9.027815987,10.03363868
1515,36.8728659,45.2449913,0,2,1,13,2,466,7.121368951,8.738303041
1545,37.3363094,49.3899615,0,2,1,13,2,466,7.210875206,9.538833766
1575,34.6097728,49.0252799,0,2,1,13,2,466,6.684290884,9.468401697
1605,35,39.5391251,0,2,1,13,2,466,6.759656652,7.636311715
1635,57.7061522,54.2827389,0,2,1,13,2,466,11.14496502,10.48379077
1665,49.0917508,52.1204343,0,2,1,13,2,466,9.481239425,10.0661783
1695,40.6474243,45.0323879,0,2,1,13,2,466,7.850360916,8.697242298
1725,52.4269375,48.4832898,0,2,1,13,2,466,10.1253742,9.363725498
1755,47.1980008,55.2366685,0,2,1,13,2,466,9.115493717,10.66802611
1785,48.3735465,51.5589892,0,2,1,13,2,466,9.34253044,9.957744695
15,49.9299509,57.4426927,0,3,2,13,3,473,9.50041349,10.92989925
45,43.1354706,57.4612463,0,3,2,13,3,473,8.207594829,10.93342953
75,35,44.6542826,0,3,2,13,3,473,6.65961945,8.496586541
105,34.6698716,48.2407452,0,3,2,13,3,473,6.596804321,9.179000144
135,29.6189887,41.1934183,0,3,2,13,3,473,5.635748378,7.838071135
165,35.8050276,44.7051493,0,3,2,13,3,473,6.812795949,8.506265195
195,34.3017877,52.4691256,0,3,2,13,3,473,6.526767216,9.983554554
225,44.8607691,51.0027723,0,3,2,13,3,473,8.535875727,9.704544412
255,53.0210368,53.1201986,0,3,2,13,3,473,10.08856937,10.10743737
285,39.8342913,53.5216385,0,3,2,13,3,473,7.579463461,10.18382128
315,39.6232255,46.2712958,0,3,2,13,3,473,7.539302949,8.804263471
345,38.3275358,45.7640151,0,3,2,13,3,473,7.292765797,8.707740717
375,37.0607112,42.9437825,0,3,2,13,3,473,7.051720947,8.171121406
405,41.415244,51.1469791,0,3,2,13,3,473,7.880278985,9.731983338
435,38.6171967,48.8988297,0,3,2,13,3,473,7.347880979,9.304217068
465,41.484937,49.3085064,0,3,2,13,3,473,7.89353981,9.382168237
495,45.2769257,53.3274115,0,3,2,13,3,473,8.615059858,10.14686477
525,48.0104155,50.1135255,0,3,2,13,3,473,9.135174197,9.535343118
555,45.5339673,51.853585,0,3,2,13,3,473,8.663968408,9.866432664
585,45.385613,51.0926222,0,3,2,13,3,473,8.635740317,9.721640588
615,37.47478,50.6295406,0,3,2,13,3,473,7.130507822,9.63352781
645,40.1995025,44.3239521,0,3,2,13,3,473,7.648953964,8.433732958
675,36.4346346,34.2919836,0,3,2,13,3,473,6.932594321,6.524901742
705,40.7674119,39.7324854,0,3,2,13,3,473,7.757012835,7.560092359
735,39.4266982,39.5675559,0,3,2,13,3,473,7.501908748,7.528710425
765,30.8868904,33.4057486,0,3,2,13,3,473,5.876998173,6.356273518
795,38.8699648,39.7211025,0,3,2,13,3,473,7.395976389,7.55792648
825,36.7407257,47.8697769,0,3,2,13,3,473,6.990835757,9.108414209
855,52.4679568,57.4019074,0,3,2,13,3,473,9.983332161,10.92213883
885,48.3580328,54.5868845,0,3,2,13,3,473,9.201317023,10.38651079
915,59.2442999,62.3716265,0,3,2,13,3,473,11.27269977,11.86775134
945,44.2040722,56.8093822,0,3,2,13,3,473,8.410922829,10.80939619
975,32.7634132,51.2181741,0,3,2,13,3,473,6.234053252,9.745529956
1005,33.5255344,44.0443991,0,3,2,13,3,473,6.379065742,8.380541055
1035,51.009803,45.5269299,0,3,2,13,3,473,9.705882178,8.662629368
1065,50.2195181,64.2322414,0,3,2,13,3,473,9.555510844,12.22177955
1095,58.0344725,58.7620875,0,3,2,13,3,473,11.04250005,11.18094688
1125,42.7551167,55.2800387,0,3,2,13,3,473,8.135223051,10.5184006
1155,41.7731971,60.2422764,0,3,2,13,3,473,7.948388455,11.46258959
1185,60.0832755,61.3871346,0,3,2,13,3,473,11.43233572,11.6804273
1215,61.7040062,62.2982575,0,3,2,13,3,473,11.74072,11.85379107
1245,58.1893461,59.1171795,0,3,2,13,3,473,11.0719686,11.24851196
1275,68.5589977,60.3553313,0,3,2,13,3,473,13.04505242,11.48410109
1305,66.7699939,67.981967,0,3,2,13,3,473,12.70465,12.93525799
1335,56.2938718,65.895634,0,3,2,13,3,473,10.71130753,12.53828131
1365,54.3415127,59.8149842,0,3,2,13,3,473,10.33982271,11.38128663
1395,53.5000416,61.5332432,0,3,2,13,3,473,10.17971193,11.70822809
1425,73.3632466,65.5238595,0,3,2,13,3,473,13.95918011,12.46754198
1455,50.8035432,55.5929146,0,3,2,13,3,473,9.666636127,10.57793301
1485,69.3754612,60.4976045,0,3,2,13,3,473,13.20040488,11.5111721
1515,49.465942,56.3372703,0,3,2,13,3,473,9.412124271,10.71956517
1545,69.8569968,58.1047088,0,3,2,13,3,473,13.29202899,11.05586425
1575,70.1817102,58.0811458,0,3,2,13,3,473,13.35381378,11.05138081
1605,59.7362852,61.7699986,0,3,2,13,3,473,11.36631219,11.75327669
1635,62.5378883,65.0501267,0,3,2,13,3,473,11.89938678,12.37740254
1665,74.2464474,73.0518415,0,3,2,13,3,473,14.12723101,13.89992756
1695,65.5574058,70.2344543,0,3,2,13,3,473,12.47392499,13.36384966
1725,62.1691242,67.2507499,0,3,2,13,3,473,11.82922025,12.79612577
1755,58.3095189,56.2866775,0,3,2,13,3,473,11.09483446,10.70993864
1785,61.2795708,62.3530437,0,3,2,13,3,473,11.65996062,11.8642155
15,31.9276658,38.5453039,0,3,1,13,3,482,5.961597349,7.197255915
45,30.8682503,37.683566,0,3,1,13,3,482,5.763781176,7.036350498
75,33.8700012,43.1830247,0,3,1,13,3,482,6.324274083,8.06322038
105,31.0804739,35.9636166,0,3,1,13,3,482,5.80340799,6.71519812
135,34.776135,42.3475187,0,3,1,13,3,482,6.493469191,7.907213035
165,27.6564915,40.3838219,0,3,1,13,3,482,5.164075176,7.540547658
195,35.5914287,39.6869768,0,3,1,13,3,482,6.645702454,7.410431353
225,38.3328378,40.1567149,0,3,1,13,3,482,7.157583822,7.498141786
255,29.02745,35.9521474,0,3,1,13,3,482,5.420063278,6.713056568
285,38.7669525,39.5097809,0,3,1,13,3,482,7.238642583,7.377344981
315,26.6330181,34.1479514,0,3,1,13,3,482,4.972970185,6.376173498
345,28.6021668,35.6642226,0,3,1,13,3,482,5.340653552,6.659294676
375,29.9614171,37.6828448,0,3,1,13,3,482,5.594455475,7.036215834
405,37.5898923,37.5721971,0,3,1,13,3,482,7.018859558,7.015555475
435,29.5073514,37.3199542,0,3,1,13,3,482,5.509671423,6.968456178
465,37.7421396,43.3924095,0,3,1,13,3,482,7.047287477,8.102317127
495,40.3608721,45.6071717,0,3,1,13,3,482,7.536262425,8.515861936
525,40.3112887,43.2012014,0,3,1,13,3,482,7.527004114,8.066614369
555,39.8120585,43.5179518,0,3,1,13,3,482,7.433786857,8.125758635
585,37.8022813,42.3909486,0,3,1,13,3,482,7.058517255,7.915322353
615,31.1866377,36.085779,0,3,1,13,3,482,5.823231106,6.738008527
645,19.6977156,31.5291726,0,3,1,13,3,482,3.677996689,5.887189905
675,23.3238076,33.9896806,0,3,1,13,3,482,4.355067809,6.346620859
705,28.2311884,36.4273818,0,3,1,13,3,482,5.271383726,6.801793282
735,31.0470059,40.1167839,0,3,1,13,3,482,5.797158778,7.49068579
765,33.1040008,40.8668104,0,3,1,13,3,482,6.181244963,7.630732232
795,31.7647603,44.2056616,0,3,1,13,3,482,5.931179309,8.254169178
825,44.4072066,47.8930504,0,3,1,13,3,482,8.291802062,8.942685759
855,43.1999356,47.096319,0,3,1,13,3,482,8.066378017,8.793918485
885,41.4850735,44.8692865,0,3,1,13,3,482,7.74617555,8.378082541
915,35.6105709,40.652101,0,3,1,13,3,482,6.649276724,7.590641266
945,42.8098757,52.7998943,0,3,1,13,3,482,7.993545255,9.858901425
975,45.1775148,45.5466428,0,3,1,13,3,482,8.435635544,8.504559859
1005,42.0119031,46.0110386,0,3,1,13,3,482,7.844546222,8.591272768
1035,32.2046999,51.0476848,0,3,1,13,3,482,6.013325707,9.531725378
1065,31.3567514,47.8863974,0,3,1,13,3,482,5.854995075,8.941443498
1095,24.2146959,50.3489918,0,3,1,13,3,482,4.521416247,9.401264029
1125,34.9284984,49.273804,0,3,1,13,3,482,6.521918788,9.200502822
1155,46.7700988,59.1085428,0,3,1,13,3,482,8.733006,11.03686484
1185,43.229778,56.3196026,0,3,1,13,3,482,8.071950249,10.51610837
1215,31.531734,55.3088618,0,3,1,13,3,482,5.887668174,10.32738083
1245,28.6006993,52.9678497,0,3,1,13,3,482,5.340379537,9.890262392
1275,41.9903967,53.8007986,0,3,1,13,3,482,7.840530504,10.04579227
1305,54.818038,57.3289036,0,3,1,13,3,482,10.23573324,10.70456706
1335,43.8480768,54.4520413,0,3,1,13,3,482,8.187400232,10.1673936
1365,43.6041991,48.214878,0,3,1,13,3,482,8.141862902,9.00277805
1395,38.9486842,42.5216783,0,3,1,13,3,482,7.272575888,7.939732463
1425,24.2074369,41.0015642,0,3,1,13,3,482,4.520060832,7.65589373
1455,22.7303737,34.1252122,0,3,1,13,3,482,4.244260649,6.371927589
1485,34.2052628,43.7098212,0,3,1,13,3,482,6.386874797,8.161584871
1515,30.3147166,35.6365078,0,3,1,13,3,482,5.660424261,6.654119714
1545,26.0192237,34.5729088,0,3,1,13,3,482,4.858361272,6.45552239
1575,21.7013114,32.3781164,0,3,1,13,3,482,4.052112087,6.045706382
1605,25.019992,35.3009273,0,3,1,13,3,482,4.671782739,6.591459454
1635,49.0502544,52.9765402,0,3,1,13,3,482,9.158761195,9.8918851
1665,52.4309069,65.5906886,0,3,1,13,3,482,9.790003363,12.24722401
1695,36.4758127,43.4674431,0,3,1,13,3,482,6.810836396,8.11632755
1725,34.6865029,38.0889463,0,3,1,13,3,482,6.476732907,7.112043915
1755,27.5862284,33.9072581,0,3,1,13,3,482,5.15095551,6.331230766
1785,32.1931816,36.2403754,0,3,1,13,3,482,6.011174988,6.766875075
15,40.1582733,56.4829509,0,4,2,13,4,465,7.772569026,10.93218405
45,47.5539627,59.7196699,0,4,2,13,4,465,9.203992781,11.55864579
75,49.2124364,60.4125794,0,4,2,13,4,465,9.52498769,11.6927573
105,49.651605,56.6417677,0,4,2,13,4,465,9.609988065,10.96292278
135,39.5979797,51.8801884,0,4,2,13,4,465,7.664125103,10.04132679
165,58.4123275,59.3667965,0,4,2,13,4,465,11.30561177,11.49034771
195,50.7218462,49.3030834,0,4,2,13,4,465,9.817131523,9.542532271
225,58.8221601,54.9017573,0,4,2,13,4,465,11.38493421,10.62614657
255,30.4138127,53.0430816,0,4,2,13,4,465,5.886544394,10.26640289
285,40.3112887,50.1410547,0,4,2,13,4,465,7.80218491,9.704720265
315,29.9666481,46.4680394,0,4,2,13,4,465,5.799996406,8.993814077
345,39.2937654,51.5377283,0,4,2,13,4,465,7.605244916,9.975044187
375,53.4465415,51.4361615,0,4,2,13,4,465,10.3444919,9.955386097
405,61.0081962,63.7312346,0,4,2,13,4,465,11.80803797,12.33507766
435,59.0338886,65.4006174,0,4,2,13,4,465,11.42591392,12.65818401
465,64.0979206,64.848614,0,4,2,13,4,465,12.40604915,12.55134465
495,56.302753,57.256363,0,4,2,13,4,465,10.89730703,11.08187671
525,53.8144962,52.114925,0,4,2,13,4,465,10.41570894,10.08675968
555,40.8533964,51.0524729,0,4,2,13,4,465,7.907108981,9.881123787
585,43.2067811,43.9586302,0,4,2,13,4,465,8.362602794,8.508121974
615,77.9751371,72.3184386,0,4,2,13,4,465,15.09196202,13.99711715
645,72.7943796,74.7551797,0,4,2,13,4,465,14.08923476,14.46874446
675,45.2671021,56.2136537,0,4,2,13,4,465,8.7613746,10.88006201
705,48.5077313,58.3554767,0,4,2,13,4,465,9.388593155,11.29460839
735,53.3995073,58.9092285,0,4,2,13,4,465,10.33538851,11.40178616
765,58.8217647,65.1509532,0,4,2,13,4,465,11.38485768,12.60986191
795,65.6048779,59.2972988,0,4,2,13,4,465,12.6977183,11.47689654
825,76.0591875,74.4232147,0,4,2,13,4,465,14.72113306,14.40449317
855,62.0322497,59.1250696,0,4,2,13,4,465,12.00624188,11.44356186
885,55.4537436,63.6937067,0,4,2,13,4,465,10.73298263,12.3278142
915,62.7379196,68.5114533,0,4,2,13,4,465,12.14282315,13.26028128
945,50.5515459,65.8683708,0,4,2,13,4,465,9.784170174,12.74871693
975,47.9270279,62.2578787,0,4,2,13,4,465,9.276198948,12.04991201
1005,57.0087713,66.8515934,0,4,2,13,4,465,11.03395574,12.93901808
1035,61.1747868,63.8306804,0,4,2,13,4,465,11.84028132,12.35432524
1065,49.3512323,58.8850686,0,4,2,13,4,465,9.551851413,11.39711005
1095,48.0449964,56.853911,0,4,2,13,4,465,9.299031561,11.00398277
1125,46.0353753,56.017428,0,4,2,13,4,465,8.910072639,10.84208284
1155,38.0815323,47.0604156,0,4,2,13,4,465,7.370619155,9.108467535
1185,47.381431,51.8714788,0,4,2,13,4,465,9.170599548,10.03964106
1215,45.2191042,49.9567511,0,4,2,13,4,465,8.752084684,9.6690486
1245,46.9875064,50.5007567,0,4,2,13,4,465,9.094356077,9.774340006
1275,27.5298588,53.1643515,0,4,2,13,4,465,5.328359768,10.28987448
1305,38.5277564,48.2230505,0,4,2,13,4,465,7.45698511,9.333493645
1335,49.4638673,56.2262721,0,4,2,13,4,465,9.573651735,10.88250428
1365,37.1214224,45.2273503,0,4,2,13,4,465,7.184791432,8.753680703
1395,45.4100733,54.4316717,0,4,2,13,4,465,8.789046445,10.53516226
1425,36.6080226,46.6930236,0,4,2,13,4,465,7.085423729,9.037359406
1455,36.0555128,46.9485028,0,4,2,13,4,465,6.978486348,9.086806994
1485,39.1311896,51.3371971,0,4,2,13,4,465,7.573778632,9.936231697
1515,40.6045511,45.6391962,0,4,2,13,4,465,7.858945374,8.833392813
1545,39.168363,46.2542378,0,4,2,13,4,465,7.580973484,8.952433123
1575,20,34.6847232,0,4,2,13,4,465,3.870967742,6.713172232
1605,41.1825206,41.4839379,0,4,2,13,4,465,7.970810439,8.029149271
1635,38.8523521,44.9059154,0,4,2,13,4,465,7.519810084,8.691467497
1665,39.3954312,41.8520056,0,4,2,13,4,465,7.624922168,8.100388181
1695,61.6594002,57.7984572,0,4,2,13,4,465,11.93407746,11.18679817
1725,46.2341823,55.3445894,0,4,2,13,4,465,8.948551413,10.71185601
1755,43.1382561,53.0224051,0,4,2,13,4,465,8.34933989,10.26240099
1785,44.4720487,48.1760976,0,4,2,13,4,465,8.607493297,9.324405987
15,34.8281495,41.9557784,0,4,1,13,4,467,6.712063073,8.085696051
45,19.6977156,49.4163352,0,4,1,13,4,467,3.796133627,9.523490724
75,47.2900131,52.8425208,0,4,1,13,4,467,9.113707021,10.18378345
105,46.7945703,49.884434,0,4,1,13,4,467,9.01822554,9.613702484
135,34.1320963,38.7063262,0,4,1,13,4,467,6.577920058,7.459463293
165,41.3400532,47.3919795,0,4,1,13,4,467,7.967033807,9.133357934
195,42.8522884,46.0984915,0,4,1,13,4,467,8.258470998,8.884077591
225,49.6789694,53.2727078,0,4,1,13,4,467,9.574105452,10.26668887
255,43.324358,54.4811955,0,4,1,13,4,467,8.349448009,10.499588
285,49.4974747,53.9678016,0,4,1,13,4,467,9.539127887,10.40064699
315,47.5394573,53.7739336,0,4,1,13,4,467,9.161779779,10.36328485
345,41.2310563,48.843806,0,4,1,13,4,467,7.946027981,9.413153191
375,37.8465064,50.9629059,0,4,1,13,4,467,7.293759263,9.821545034
405,43.6415673,55.8831804,0,4,1,13,4,467,8.410580422,10.76977781
435,38.1784099,54.3926979,0,4,1,13,4,467,7.357723535,10.48253279
465,48.045308,60.9365478,0,4,1,13,4,467,9.259267066,11.74366018
495,36.2215406,55.6922921,0,4,1,13,4,467,6.98059669,10.73298991
525,44.2649858,63.5310727,0,4,1,13,4,467,8.530725315,12.24367568
555,39.2441583,60.1694628,0,4,1,13,4,467,7.563114019,11.59582795
585,46.1735855,51.1188605,0,4,1,13,4,467,8.898549668,9.851600525
615,45.0444225,54.2764601,0,4,1,13,4,467,8.680937955,10.4601315
645,46.1021694,51.0877215,0,4,1,13,4,467,8.884786394,9.845599433
675,27.6586334,45.6494034,0,4,1,13,4,467,5.330357615,8.797529563
705,32.2187501,51.7503361,0,4,1,13,4,467,6.209180961,9.973298178
735,41.5650641,58.1059145,0,4,1,13,4,467,8.010397792,11.19814198
765,37.6300522,49.8620255,0,4,1,13,4,467,7.252044321,9.609383929
795,21.2302155,42.6129533,0,4,1,13,4,467,4.091476221,8.21234646
825,46.8291657,61.803169,0,4,1,13,4,467,9.024892747,11.91067497
855,37.8402935,45.6201563,0,4,1,13,4,467,7.292561916,8.791893077
885,42.7302793,46.2247248,0,4,1,13,4,467,8.234957467,8.908405208
915,47.0330213,57.0896321,0,4,1,13,4,467,9.064179694,11.00228456
945,36.4158393,47.789051,0,4,1,13,4,467,7.018041835,9.209881349
975,32.9888646,47.6092222,0,4,1,13,4,467,6.357597032,9.175224835
1005,37.5243875,52.7287171,0,4,1,13,4,467,7.231680675,10.16185126
1035,42.0628099,51.525215,0,4,1,13,4,467,8.106323107,9.929912955
1065,51.4557695,51.5768758,0,4,1,13,4,467,9.916529454,9.939868998
1095,35.5568297,52.6423826,0,4,1,13,4,467,6.852493946,10.14521292
1125,39.4876738,49.3965598,0,4,1,13,4,467,7.610044201,9.519679619
1155,51.1287968,60.3047548,0,4,1,13,4,467,9.853515443,11.62190135
1185,38.4610743,50.5899514,0,4,1,13,4,467,7.412198473,9.749669435
1215,34.3887793,48.3509209,0,4,1,13,4,467,6.627387874,9.318164627
1245,54.0832691,53.9721105,0,4,1,13,4,467,10.42289983,10.4014774
1275,42.0594817,41.1722476,0,4,1,13,4,467,8.105681698,7.934694398
1305,29.4938136,30.8320619,0,4,1,13,4,467,5.6840326,5.941939124
1335,41.1946598,57.1574206,0,4,1,13,4,467,7.939013666,11.01534872
1365,36.311045,57.5948488,0,4,1,13,4,467,6.997845931,11.09964966
1395,35.383612,49.4005853,0,4,1,13,4,467,6.81911152,9.520455411
1425,35.0454911,45.7994802,0,4,1,13,4,467,6.753949034,8.826452287
1455,30.508331,46.3147468,0,4,1,13,4,467,5.879549872,8.925754201
1485,51.3965012,48.3579796,0,4,1,13,4,467,9.905107298,9.319524976
1515,56.1426754,55.1843979,0,4,1,13,4,467,10.81978755,10.6351088
1545,27.5862284,43.3538865,0,4,1,13,4,467,5.31640376,8.355138726
1575,37.2908623,41.4662028,0,4,1,13,4,467,7.186675818,7.991345293
1605,43.8634244,40.8655376,0,4,1,13,4,467,8.453336608,7.875585405
1635,49.0122595,40.8453366,0,4,1,13,4,467,9.445617463,7.871692278
1665,44.1617061,47.9126025,0,4,1,13,4,467,8.510821304,9.233692131
1695,45.8553352,50.1523165,0,4,1,13,4,467,8.837216634,9.665328662
1725,40.7036033,42.8792682,0,4,1,13,4,467,7.84437751,8.263670531
1755,51.9229482,59.5259571,0,4,1,13,4,467,10.00656389,11.47181186
1785,55.9684905,58.213271,0,4,1,13,4,467,10.78621873,11.21883167
15,38.0131556,58.9199921,1,1,2,13,1,471,7.263660306,11.25859722
45,35.4921551,58.263017,1,1,2,13,1,471,6.781940465,11.13306057
75,45.7930126,50.3486582,1,1,2,13,1,471,8.750257185,9.620762713
105,61.1308108,73.7647622,1,1,2,13,1,471,11.68104665,14.09517749
135,56.2275145,67.7224813,1,1,2,13,1,471,10.74411105,12.94060152
165,42.8242946,55.7174775,1,1,2,13,1,471,8.182986229,10.64665175
195,39.6913141,48.554332,1,1,2,13,1,471,7.584327535,9.277897834
225,47.7074418,56.9952926,1,1,2,13,1,471,9.116071682,10.89082024
255,55.9705366,60.0673503,1,1,2,13,1,471,10.69500699,11.47783764
285,46.7938604,56.4685605,1,1,2,13,1,471,8.941501987,10.7901708
315,52.9134667,66.1340039,1,1,2,13,1,471,10.11085351,12.63707081
345,42.3618604,60.0228895,1,1,2,13,1,471,8.094623006,11.46934194
375,48.9920784,63.3012121,1,1,2,13,1,471,9.361543643,12.09577301
405,51.623638,60.211693,1,1,2,13,1,471,9.864389427,11.50541904
435,55.9732079,61.5181006,1,1,2,13,1,471,10.69551743,11.75505107
465,46.724003,48.770346,1,1,2,13,1,471,8.928153439,9.319174395
495,46.3053309,51.3249407,1,1,2,13,1,471,8.848152401,9.80731351
525,43.6065027,51.6486295,1,1,2,13,1,471,8.332452745,9.869164873
555,40,61.9350767,1,1,2,13,1,471,7.643312102,11.83472803
585,39.408121,49.8632656,1,1,2,13,1,471,7.530214204,9.528012535
615,36.5117968,50.8377779,1,1,2,13,1,471,6.976776459,9.714225076
645,33.9558537,41.1754405,1,1,2,13,1,471,6.488379688,7.867918567
675,41.5932687,44.1388609,1,1,2,13,1,471,7.94775835,8.434177242
705,40.0427709,54.652546,1,1,2,13,1,471,7.651484885,10.44316166
735,36.6574275,49.8285199,1,1,2,13,1,471,7.004603981,9.521373229
765,38.6806508,40.8899349,1,1,2,13,1,471,7.391207159,7.813363357
795,30.0832179,45.7867989,1,1,2,13,1,471,5.748385586,8.749069854
825,37.0540146,44.5694148,1,1,2,13,1,471,7.080384955,8.516448688
855,40.1123422,56.3865259,1,1,2,13,1,471,7.664778764,10.77449539
885,51,61.0277001,1,1,2,13,1,471,9.74522293,11.66134397
915,62.968246,62.9790365,1,1,2,13,1,471,12.03214892,12.0342108
945,30.4138127,52.3903197,1,1,2,13,1,471,5.811556567,10.01088911
975,43.27817,43.6277693,1,1,2,13,1,471,8.269714013,8.336516427
1005,54.9181209,53.7180314,1,1,2,13,1,471,10.49390845,10.26459199
1035,58.1377674,59.0804301,1,1,2,13,1,471,11.10912753,11.28925416
1065,57.1686545,61.3468647,1,1,2,13,1,471,10.92394672,11.72233083
1095,52.7019443,62.7453521,1,1,2,13,1,471,10.07043522,11.98955773
1125,57.326626,59.533236,1,1,2,13,1,471,10.95413236,11.37577758
1155,52.5860252,58.6436929,1,1,2,13,1,471,10.04828507,11.20580119
1185,52.2559319,55.1087965,1,1,2,13,1,471,9.985209917,10.53034328
1215,42.9534632,63.8961258,1,1,2,13,1,471,8.207668127,12.20945079
1245,55.9598054,59.0163212,1,1,2,13,1,471,10.69295645,11.27700405
1275,53.2509332,63.3337865,1,1,2,13,1,471,10.17533755,12.10199742
1305,45.1770809,57.4700313,1,1,2,13,1,471,8.632563229,10.98153464
1335,36.7100298,50.4057185,1,1,2,13,1,471,7.014655376,9.631665955
1365,36.1808214,46.4101188,1,1,2,13,1,471,6.913532752,8.868175567
1395,30.9629998,43.320986,1,1,2,13,1,471,5.916496777,8.277895414
1425,15.6524758,47.0146975,1,1,2,13,1,471,2.990918943,8.983700159
1455,24.5096118,51.4788693,1,1,2,13,1,471,4.683365312,9.836726618
1485,33.3681004,56.6381266,1,1,2,13,1,471,6.37607014,10.82257196
1515,31.6227766,38.9461938,1,1,2,13,1,471,6.042568777,7.44194786
1545,47.4722106,55.4606638,1,1,2,13,1,471,9.071123045,10.59757907
1575,59.5063022,62.7412259,1,1,2,13,1,471,11.37063099,11.98876928
1605,49.9276975,51.6824498,1,1,2,13,1,471,9.540324363,9.87562735
1635,55.4436651,65.3453471,1,1,2,13,1,471,10.59433091,12.48637206
1665,44.5982062,49.2337837,1,1,2,13,1,471,8.521950229,9.407729369
1695,47.0180805,54.915001,1,1,2,13,1,471,8.984346592,10.49331229
1725,50.9754822,61.5179209,1,1,2,13,1,471,9.740538,11.75501673
1755,40.3964246,48.319233,1,1,2,13,1,471,7.719062025,9.232974459
1785,54.7375646,66.0107965,1,1,2,13,1,471,10.45940725,12.61352799
15,29.4108823,44.3426038,1,1,1,13,1,469,5.643879333,8.509241667
45,34.2633901,48.2319445,1,1,1,13,1,469,6.575064198,9.255597026
75,25.2388589,37.7777582,1,1,1,13,1,469,4.843277827,7.249463194
105,25.6124969,39.2311423,1,1,1,13,1,469,4.914978083,7.528364194
135,37.1079506,54.1350529,1,1,1,13,1,469,7.120928687,10.38838968
165,24.7231479,51.6057222,1,1,1,13,1,469,4.744314096,9.903017053
195,37.4633482,46.1648955,1,1,1,13,1,469,7.189128652,8.858935171
225,20.808652,33.0701118,1,1,1,13,1,469,3.993131514,6.346076891
